YearStart,LocationAbbr,LocationDesc,p_adj_pct,lcl95_pct,ucl95_pct,n_age_groups
2011,HI,Hawaii,22.86932447397564,21.546980714253987,24.191668233697296,5
2011,HI,Hawaii,57.51273532668881,55.86150033285381,59.163970320523816,5
2011,HI,Hawaii,24.999114064230348,23.502684373926687,26.49554375453401,5
2011,HI,Hawaii,35.39269102990034,33.7824825581038,37.00289950169688,5
2011,HI,Hawaii,34.10564784053157,32.489298721771,35.721996959292134,5
2011,HI,Hawaii,19.963898117386485,18.653247550978598,21.274548683794375,5
2011,IA,Iowa,34.82248062015504,33.2771256255475,36.36783561476259,5
2011,IA,Iowa,28.069545957918056,26.673751676820682,29.46534023901543,5
2011,IA,Iowa,46.7937984496124,45.16065865853892,48.42693824068589,5
2011,IA,Iowa,18.845957918050946,17.533243498318814,20.158672337783077,5
2011,IA,Iowa,24.760686600221486,23.367471076868917,26.153902123574053,5
2011,IA,Iowa,30.69822812846069,29.18347250572495,32.21298375119643,5
2011,IA,Iowa,23.545957918050945,22.205061845427824,24.886853990674066,5
2011,ID,Idaho,33.2468438538206,31.49794426748284,34.995743440158364,5
2011,ID,Idaho,27.222369878183834,25.584622130117978,28.860117626249686,5
2011,ID,Idaho,57.36611295681063,55.44902225324664,59.283203660374625,5
2011,ID,Idaho,23.62369878183832,21.918546971447647,25.328850592228996,5
2011,ID,Idaho,34.64905869324475,32.806289995121325,36.49182739136816,5
2011,ID,Idaho,32.156146179402,30.3300722648967,33.9822200939073,5
2011,ID,Idaho,19.22702104097453,17.753002604096274,20.701039477852788,5
2011,IL,Illinois,36.17165005537098,34.391413305617135,37.951886805124836,5
2011,IL,Illinois,25.98560354374308,24.43338429440708,27.53782279307908,5
2011,IL,Illinois,51.89180509413068,49.996919790975994,53.786690397285376,5
2011,IL,Illinois,23.7062015503876,22.041243880423806,25.371159220351398,5
2011,IL,Illinois,29.800000000000004,28.05272120922011,31.5472787907799,5
2011,IL,Illinois,34.315614617940206,32.49163023773245,36.13959899814796,5
2011,IL,Illinois,22.453599114064232,20.93636324916232,23.970834978966142,5
2011,IN,Indiana,32.980177187153934,31.52342258739206,34.436931786915814,5
2011,IN,Indiana,31.242081949058697,29.83338173724575,32.65078216087164,5
2011,IN,Indiana,46.489590254706535,44.89073471315849,48.08844579625459,5
2011,IN,Indiana,18.832558139534882,17.523006133126653,20.14211014594311,5
2011,IN,Indiana,26.69180509413068,25.26043123986568,28.123178948395672,5
2011,IN,Indiana,28.07475083056479,26.62482135174941,29.524680309380162,5
2011,IN,Indiana,26.713399778516063,25.3796024100219,28.047197147010223,5
2011,KS,Kansas,33.63875968992249,32.69624412003437,34.5812752598106,5
2011,KS,Kansas,29.74418604651163,28.86306127093749,30.625310822085765,5
2011,KS,Kansas,46.62137320044297,45.615603721000866,47.62714267988507,5
2011,KS,Kansas,17.669324473975635,16.872558506684406,18.466090441266868,5
2011,KS,Kansas,25.079180509413067,24.203554614883583,25.954806403942555,5
2011,KS,Kansas,26.45271317829458,25.547635799112044,27.357790557477113,5
2011,KS,Kansas,24.57707641196013,23.751264412447167,25.402888411473096,5
2011,KY,Kentucky,34.8264673311185,33.42224152714653,36.23069313509047,5
2011,KY,Kentucky,30.88527131782946,29.5573702923496,32.213172343309324,5
2011,KY,Kentucky,47.526024363233674,46.015106147132734,49.03694257933462,5
2011,KY,Kentucky,19.336766334440757,18.057944160150207,20.615588508731303,5
2011,KY,Kentucky,28.453820598006647,27.0558556406316,29.851785555381692,5
2011,KY,Kentucky,29.593687707641198,28.192524846608404,30.994850568673993,5
2011,KY,Kentucky,26.29169435215947,25.080959169246025,27.50242953507292,5
2011,LA,Louisiana,32.907419712070876,31.59127491841088,34.22356450573088,5
2011,LA,Louisiana,33.87165005537099,32.598685098721496,35.14461501202048,5
2011,LA,Louisiana,42.02945736434109,40.61631534456141,43.44259938412078,5
2011,LA,Louisiana,16.7452934662237,15.615741488636148,17.874845443811253,5
2011,LA,Louisiana,25.428349944629012,24.160914638970652,26.695785250287372,5
2011,LA,Louisiana,26.06699889258029,24.785682182842255,27.34831560231833,5
2011,LA,Louisiana,31.927464008859356,30.644723390279843,33.21020462743887,5
2011,MA,Massachusetts,35.19291251384274,34.26111403378596,36.124710993899534,5
2011,MA,Massachusetts,21.987043189368777,21.212595920099265,22.76149045863829,5
2011,MA,Massachusetts,56.363233665559264,55.35833563291413,57.36813169820441,5
2011,MA,Massachusetts,24.85980066445183,23.950321717420834,25.76927961148282,5
2011,MA,Massachusetts,34.02325581395349,33.057163575495295,34.989348052411685,5
2011,MA,Massachusetts,34.454595791805104,33.47855867533765,35.43063290827256,5
2011,MA,Massachusetts,21.345625692137325,20.553504086301576,22.13774729797307,5
2011,MD,Maryland,35.36323366555925,33.92325010614298,36.803217224975526,5
2011,MD,Maryland,28.061018826135108,26.774711829061772,29.347325823208447,5
2011,MD,Maryland,48.01495016611297,46.47799632913799,49.55190400308795,5
2011,MD,Maryland,20.99579180509413,19.704871731879685,22.286711878308573,5
2011,MD,Maryland,27.242192691029903,25.870755879619505,28.6136295024403,5
2011,MD,Maryland,32.58139534883721,31.130451163713385,34.032339533961036,5
2011,MD,Maryland,24.522148394241423,23.270648280525773,25.773648507957077,5
2011,ME,Maine,35.58914728682171,34.27718821139929,36.90110636224413,5
2011,ME,Maine,27.59601328903655,26.42150900864068,28.770517569432414,5
2011,ME,Maine,57.42990033222591,56.047900607002646,58.811900057449186,5
2011,ME,Maine,23.01960132890366,21.772709718231862,24.26649293957546,5
2011,ME,Maine,34.43421926910299,33.077639925909544,35.790798612296435,5
2011,ME,Maine,30.828349944629014,29.496728891310966,32.15997099794706,5
2011,ME,Maine,20.130232558139536,19.086175650088375,21.174289466190697,5
2011,MI,Michigan,32.25049833887043,30.993555903302322,33.50744077443854,5
2011,MI,Michigan,30.920155038759688,29.70591830656395,32.13439177095543,5
2011,MI,Michigan,53.116168327796245,51.75776103221493,54.474575623377554,5
2011,MI,Michigan,20.637652270210406,19.510442554650655,21.76486198577016,5
2011,MI,Michigan,31.6093023255814,30.33973401202699,32.87887063913581,5
2011,MI,Michigan,30.95016611295681,29.680579158404285,32.21975306750934,5
2011,MI,Michigan,21.038316722037656,19.98283562216177,22.093797821913544,5
2011,MN,Minnesota,35.13233665559247,34.12784925218175,36.13682405900319,5
2011,MN,Minnesota,25.522148394241416,24.627323734081806,26.416973054401026,5
2011,MN,Minnesota,53.805869324473974,52.729646684128184,54.882091964819764,5
2011,MN,Minnesota,22.03455149501661,21.115858846113465,22.953244143919758,5
2011,MN,Minnesota,32.31439645625693,31.300791237829916,33.32800167468394,5
2011,MN,Minnesota,31.443410852713182,30.43241659349338,32.454405111932985,5
2011,MN,Minnesota,19.88316722037652,19.048104355556028,20.718230085197014,5
2011,MO,Missouri,33.10199335548173,31.442085580221075,34.761901130742395,5
2011,MO,Missouri,30.386157253599123,28.80221934026439,31.970095166933852,5
2011,MO,Missouri,49.86046511627908,47.9864652504935,51.73446498206465,5
2011,MO,Missouri,18.90376522702104,17.371771984541944,20.435758469500136,5
2011,MO,Missouri,29.517940199335545,27.774413857725616,31.261466540945477,5
2011,MO,Missouri,27.077630121816178,25.428654472672648,28.726605770959708,5
2011,MO,Missouri,25.865780730897015,24.347295271304496,27.38426619048953,5
2011,MS,Mississippi,32.539756367663344,31.122444669298773,33.95706806602792,5
2011,MS,Mississippi,36.220598006644515,34.77987903676438,37.66131697652465,5
2011,MS,Mississippi,39.86212624584718,38.35050787807789,41.373744613616466,5
2011,MS,Mississippi,15.647951273532668,14.469865489823825,16.82603705724151,5
2011,MS,Mississippi,22.47718715393134,21.17887081416709,23.77550349369559,5
2011,MS,Mississippi,26.62369878183832,25.23644857449231,28.010948989184335,5
2011,MS,Mississippi,34.69424141749723,33.27476845796369,36.11371437703078,5
2011,MT,Montana,34.15027685492802,32.82586744892537,35.474686260930675,5
2011,MT,Montana,24.51218161683278,23.338031090763494,25.686332142902067,5
2011,MT,Montana,55.86323366555925,54.43572138848284,57.29074594263567,5
2011,MT,Montana,23.429900332225916,22.17997075688016,24.679829907571673,5
2011,MT,Montana,34.316611295681064,32.948316848169,35.68490574319313,5
2011,MT,Montana,32.91738648947952,31.55923644121418,34.275536537744856,5
2011,MT,Montana,21.515614617940205,20.38785855324469,22.643370682635716,5
2011,NC,North Carolina,35.13222591362126,33.793817734712825,36.4706340925297,5
2011,NC,North Carolina,29.429789590254714,28.180043406451123,30.6795357740583,5
2011,NC,North Carolina,46.50376522702104,45.08823157401427,47.91929888002782,5
2011,NC,North Carolina,19.62834994462902,18.450419672806092,20.806280216451942,5
2011,NC,North Carolina,26.468217054263572,25.217378730162725,27.719055378364416,5
2011,NC,North Carolina,30.16079734219269,28.835095956418616,31.486498727966765,5
2011,NC,North Carolina,24.594795127353265,23.43327362971401,25.756316624992525,5
2011,ND,North Dakota,34.69014396456257,32.855202871983266,36.52508505714188,5
2011,ND,North Dakota,29.073643410852718,27.42258861446399,30.724698207241445,5
2011,ND,North Dakota,47.78936877076412,45.81669523275958,49.76204230876867,5
2011,ND,North Dakota,19.700332225913623,18.057263206568138,21.343401245259113,5
2011,ND,North Dakota,24.859800664451832,23.14836459231161,26.571236736592052,5
2011,ND,North Dakota,30.06146179401994,28.22882908308261,31.89409450495727,5
2011,ND,North Dakota,24.797120708748615,23.1972302118335,26.397011205663734,5
2011,NE,Nebraska,35.13864894795128,34.31775968437311,35.95953821152945,5
2011,NE,Nebraska,28.347729789590254,27.59423346018044,29.101226119000067,5
2011,NE,Nebraska,48.51207087486157,47.6363535023644,49.38778824735875,5
2011,NE,Nebraska,20.324695459579182,19.6012615135386,21.048129405619765,5
2011,NE,Nebraska,26.478073089701006,25.70777089858756,27.248375280814447,5
2011,NE,Nebraska,30.611738648947956,29.800919516251977,31.422557781643935,5
2011,NE,Nebraska,23.9514950166113,23.232121815077065,24.670868218145532,5
2011,NH,New Hampshire,33.981727574750835,32.204897960605074,35.7585571888966,5
2011,NH,New Hampshire,25.708527131782947,24.134123896289307,27.28293036727659,5
2011,NH,New Hampshire,55.92735326688816,53.997045366022725,57.85766116775359,5
2011,NH,New Hampshire,23.468438538205984,21.76693421574657,25.169942860665394,5
2011,NH,New Hampshire,32.32270210409746,30.492194660404614,34.1532095477903,5
2011,NH,New Hampshire,32.59977851605759,30.759100547375528,34.44045648473965,5
2011,NH,New Hampshire,20.581727574750833,19.070019326231108,22.093435823270557,5
2011,NJ,New Jersey,36.29357696566999,35.15795655249995,37.42919737884004,5
2011,NJ,New Jersey,22.484274640088593,21.541000939701775,23.427548340475415,5
2011,NJ,New Jersey,53.79158361018826,52.57364424985354,55.009522970522994,5
2011,NJ,New Jersey,25.248172757475086,24.125488359457258,26.370857155492917,5
2011,NJ,New Jersey,32.159911406423035,30.989500532978,33.33032227986807,5
2011,NJ,New Jersey,34.588039867109636,33.39617943281897,35.77990030140031,5
2011,NJ,New Jersey,23.731118493909193,22.753669438537628,24.708567549280758,5
2011,NM,New Mexico,35.064008859357706,33.6801331492095,36.44788456950591,5
2011,NM,New Mexico,27.5015503875969,26.244401902786507,28.758698872407294,5
2011,NM,New Mexico,51.680177187153944,50.190575691670716,53.16977868263717,5
2011,NM,New Mexico,23.57873754152824,22.27690760437857,24.88056747867791,5
2011,NM,New Mexico,31.42901439645626,30.051557938274026,32.8064708546385,5
2011,NM,New Mexico,33.6874861572536,32.26233443093579,35.11263788357141,5
2011,NM,New Mexico,23.876744186046515,22.627224955411855,25.126263416681176,5
2011,NV,Nevada,33.7609080841639,32.027643945991876,35.494172222335926,5
2011,NV,Nevada,25.21650055370986,23.642067415397698,26.79093369202202,5
2011,NV,Nevada,53.371760797342205,51.45411335785721,55.2894082368272,5
2011,NV,Nevada,22.528792912513843,20.8633529406946,24.194232884333086,5
2011,NV,Nevada,33.26279069767442,31.428664730617626,35.09691666473122,5
2011,NV,Nevada,31.94518272425249,30.134942719584178,33.755422728920806,5
2011,NV,Nevada,22.43233665559247,20.884777639091702,23.97989567209324,5
2011,NY,New York,34.79944629014396,33.38409885048487,36.21479372980306,5
2011,NY,New York,23.21838316722038,22.036871457866987,24.399894876573775,5
2011,NY,New York,51.83001107419714,50.329765302631166,53.3302568457631,5
2011,NY,New York,23.23654485049834,21.923882653170192,24.549207047826492,5
2011,NY,New York,31.007862679955707,29.60236750713446,32.413357852776954,5
2011,NY,New York,32.796899224806204,31.37829545507873,34.21550299453367,5
2011,NY,New York,24.344629014396464,23.1019627127887,25.587295316004223,5
2011,OH,Ohio,34.98294573643411,33.54508236951861,36.42080910334962,5
2011,OH,Ohio,29.117940199335546,27.804068269566635,30.431812129104458,5
2011,OH,Ohio,52.66677740863788,51.11595787216697,54.21759694510878,5
2011,OH,Ohio,23.896013289036546,22.495295288313446,25.296731289759645,5
2011,OH,Ohio,32.579512735326695,31.092951374092127,34.06607409656126,5
2011,OH,Ohio,33.26777408637874,31.786142076034036,34.74940609672345,5
2011,OH,Ohio,24.271871539313402,23.039060019208232,25.504683059418575,5
2011,OK,Oklahoma,33.2188261351052,31.747599891973984,34.690052378236416,5
2011,OK,Oklahoma,32.01893687707642,30.598400033247735,33.439473720905106,5
2011,OK,Oklahoma,45.27032115171651,43.71113571824158,46.82950658519144,5
2011,OK,Oklahoma,18.16002214839424,16.884164021911463,19.43588027487702,5
2011,OK,Oklahoma,26.367663344407532,24.961488456199497,27.773838232615567,5
2011,OK,Oklahoma,26.68704318936877,25.260663684613405,28.113422694124136,5
2011,OK,Oklahoma,28.450498338870432,27.11024854750678,29.790748130234086,5
2011,OR,Oregon,32.86002214839424,31.197745531235192,34.52229876555329,5
2011,OR,Oregon,26.570099667774087,25.022514294964548,28.11768504058363,5
2011,OR,Oregon,60.71694352159468,58.8729321564739,62.56095488671546,5
2011,OR,Oregon,25.192801771871537,23.505268466799027,26.880335076944046,5
2011,OR,Oregon,38.28128460686601,36.44148723236674,40.12108198136527,5
2011,OR,Oregon,33.86500553709856,32.1071557270875,35.62285534710963,5
2011,OR,Oregon,18.03931339977852,16.66114131805455,19.41748548150249,5
2011,PA,Pennsylvania,33.93975636766335,32.73118396482375,35.14832877050294,5
2011,PA,Pennsylvania,27.749612403100777,26.637134246903127,28.862090559298426,5
2011,PA,Pennsylvania,48.87862679955703,47.563411266999076,50.19384233211499,5
2011,PA,Pennsylvania,20.364119601328905,19.2714967613185,21.456742441339312,5
2011,PA,Pennsylvania,27.806644518272428,26.637027099867577,28.97626193667728,5
2011,PA,Pennsylvania,30.484274640088593,29.266399005899196,31.70215027427799,5
2011,PA,Pennsylvania,23.552602436323365,22.48658662534525,24.618618247301484,5
2011,PR,Puerto Rico,31.7,30.442650320132813,32.957349679867185,5
2011,PR,Puerto Rico,31.7,30.442650320132813,32.957349679867185,5
2011,PR,Puerto Rico,31.7,30.442650320132813,32.957349679867185,5
2011,PR,Puerto Rico,31.7,30.442650320132813,32.957349679867185,5
2011,PR,Puerto Rico,31.7,30.442650320132813,32.957349679867185,5
2011,PR,Puerto Rico,31.7,30.442650320132813,32.957349679867185,5
2011,PR,Puerto Rico,31.7,30.442650320132813,32.957349679867185,5
2011,RI,Rhode Island,35.341638981173865,33.58875170988904,37.09452625245869,5
2011,RI,Rhode Island,25.74230343300111,24.22110266579208,27.263504200210132,5
2011,RI,Rhode Island,48.67187153931341,46.81626187292915,50.527481205697676,5
2011,RI,Rhode Island,20.883610188261354,19.32005301584454,22.447167360678165,5
2011,RI,Rhode Island,27.589479512735327,25.921826409195337,29.257132616275317,5
2011,RI,Rhode Island,31.080398671096347,29.331975673531346,32.82882166866135,5
2011,RI,Rhode Island,23.623145071982282,22.121960088400993,25.124330055563572,5
2011,SC,South Carolina,33.60675526024364,32.41763218393608,34.7958783365512,5
2011,SC,South Carolina,31.358250276854932,30.242074050637925,32.47442650307194,5
2011,SC,South Carolina,49.50498338870432,48.21774073051415,50.7922260468945,5
2011,SC,South Carolina,19.91760797342193,18.849016316505622,20.98619963033824,5
2011,SC,South Carolina,28.80996677740864,27.635094558129815,29.98483899668747,5
2011,SC,South Carolina,30.325138427464015,29.131293459099567,31.518983395828464,5
2011,SC,South Carolina,25.37884828349945,24.31001228196625,26.447684285032647,5
2011,SD,South Dakota,34.118493909191585,32.64926702018543,35.587720798197736,5
2011,SD,South Dakota,28.911074197120712,27.55036323236516,30.271785161876263,5
2011,SD,South Dakota,45.81528239202658,44.23712907977858,47.39343570427458,5
2011,SD,South Dakota,17.807530454042084,16.541990659860613,19.073070248223555,5
2011,SD,South Dakota,23.668327796234777,22.318989236395463,25.01766635607409,5
2011,SD,South Dakota,29.496013289036547,28.03603567068469,30.955990907388408,5
2011,SD,South Dakota,23.983167220376526,22.6954562785043,25.27087816224875,5
2011,TN,Tennessee,35.38837209302326,33.23512458198945,37.54161960405706,5
2011,TN,Tennessee,29.12059800664452,27.23989006557109,31.001305947717956,5
2011,TN,Tennessee,40.252602436323365,37.96656286706425,42.53864200558248,5
2011,TN,Tennessee,14.049612403100776,12.278677324476183,15.820547481725367,5
2011,TN,Tennessee,22.84651162790698,20.83035507948986,24.862668176324103,5
2011,TN,Tennessee,22.978183831672204,20.943740270565208,25.01262739277921,5
2011,TN,Tennessee,31.819379844961244,29.809678615221124,33.829081074701364,5
2011,TX,Texas,34.67076411960133,33.530752872961564,35.8107753662411,5
2011,TX,Texas,30.691251384274643,29.627598041871337,31.754904726677946,5
2011,TX,Texas,47.98338870431894,46.770772529168845,49.19600487946904,5
2011,TX,Texas,20.047176079734218,19.02448619263703,21.069865966831408,5
2011,TX,Texas,26.48992248062016,25.39944416614251,27.58040079509781,5
2011,TX,Texas,30.24772978959026,29.10940742886634,31.386052150314182,5
2011,TX,Texas,25.80420819490587,24.781555942251174,26.826860447560563,5
2011,US,National,34.60332225913622,34.41102110178747,34.79562341648497,5
2011,US,National,27.244739756367668,27.071041496459536,27.418438016275804,5
2011,US,National,51.47430786267997,51.26779325384769,51.68082247151224,5
2011,US,National,22.04462901439646,21.866774422289872,22.222483606503047,5
2011,US,National,30.281727574750832,30.09056916106617,30.472885988435493,5
2011,US,National,31.802104097452936,31.607480944589746,31.99672725031613,5
2011,US,National,23.36334440753046,23.19640958150345,23.53027923355747,5
2011,UT,Utah,34.239977851605765,33.222205416632505,35.25775028657902,5
2011,UT,Utah,24.766223698781843,23.86173988376931,25.670707513794383,5
2011,UT,Utah,55.42270210409745,54.33478274977255,56.510621458422364,5
2011,UT,Utah,23.010520487264674,22.07160111266327,23.94943986186608,5
2011,UT,Utah,32.139756367663345,31.11639491299761,33.163117822329085,5
2011,UT,Utah,33.37774086378738,32.34479270588268,34.41068902169208,5
2011,UT,Utah,17.762126245847178,16.961435724217772,18.56281676747658,5
2011,VA,Virginia,33.61517165005537,31.994706512140635,35.2356367879701,5
2011,VA,Virginia,28.647729789590258,27.126358544297336,30.169101034883184,5
2011,VA,Virginia,52.93466223698782,51.125761742102405,54.74356273187323,5
2011,VA,Virginia,24.472425249169437,22.886072456012567,26.058778042326303,5
2011,VA,Virginia,32.72203765227022,31.017427627695994,34.42664767684443,5
2011,VA,Virginia,36.19822812846069,34.459926326931246,37.93652992999014,5
2011,VA,Virginia,22.154485049833887,20.722541149579328,23.586428950088447,5
2011,VI,Virgin Islands,31.7,30.442650320132813,32.957349679867185,5
2011,VI,Virgin Islands,31.7,30.442650320132813,32.957349679867185,5
2011,VI,Virgin Islands,31.7,30.442650320132813,32.957349679867185,5
2011,VI,Virgin Islands,31.7,30.442650320132813,32.957349679867185,5
2011,VI,Virgin Islands,31.7,30.442650320132813,32.957349679867185,5
2011,VI,Virgin Islands,31.7,30.442650320132813,32.957349679867185,5
2011,VI,Virgin Islands,31.7,30.442650320132813,32.957349679867185,5
2011,VT,Vermont,32.35736434108527,30.70021258852465,34.01451609364589,5
2011,VT,Vermont,25.312624584717614,23.782213071579463,26.843036097855766,5
2011,VT,Vermont,58.77607973421928,56.96307414301801,60.58908532542054,5
2011,VT,Vermont,22.373311184939094,20.795345393778486,23.9512769760997,5
2011,VT,Vermont,37.71196013289037,35.925454194663104,39.498466071117626,5
2011,VT,Vermont,30.60808416389812,28.887251785996003,32.32891654180023,5
2011,VT,Vermont,18.881949058693245,17.4910641862332,20.272833931153293,5
2011,WA,Washington,32.603765227021036,31.41023293063587,33.7972975234062,5
2011,WA,Washington,25.966888150609087,24.891548792732852,27.04222750848532,5
2011,WA,Washington,52.62303433001107,51.325647153371655,53.9204215066505,5
2011,WA,Washington,21.431118493909192,20.337201306970336,22.525035680848053,5
2011,WA,Washington,31.355149501661128,30.15051168784061,32.55978731548165,5
2011,WA,Washington,32.38471760797343,31.1583453208443,33.61108989510256,5
2011,WA,Washington,21.056699889258034,20.042523853793146,22.070875924722923,5
2011,WI,Wisconsin,34.73687707641196,32.92420543182232,36.54954872100159,5
2011,WI,Wisconsin,27.009080841638983,25.340504399378023,28.677657283899944,5
2011,WI,Wisconsin,57.68792912513844,55.67603633588557,59.69982191439131,5
2011,WI,Wisconsin,24.51328903654485,22.68611522389522,26.340462849194484,5
2011,WI,Wisconsin,32.658803986710964,30.748473895195648,34.569134078226284,5
2011,WI,Wisconsin,31.914507198228133,29.9917746934073,33.83723970304896,5
2011,WI,Wisconsin,19.611627906976747,18.109213802951036,21.11404201100246,5
2011,WV,West Virginia,35.45802879291252,33.599803780483505,37.31625380534154,5
